province|village_name|postalcode|lat|lon|village_id
32|ENTRIMO|32868|-8.118727786|41.93273127|ENTRIMO;32
32|ENTRIMO|32869|-8.118727786|41.93273127|ENTRIMO;32
32|ESGOS|32720|-7.696415306|42.32533827|ESGOS;32
32|ESGOS|32793|-7.696415306|42.32533827|ESGOS;32
32|XINZO DE LIMIA|32630|-7.7246752|42.06362249|XINZO DE LIMIA;32
32|XINZO DE LIMIA|32631|-7.7246752|42.06362249|XINZO DE LIMIA;32
32|XINZO DE LIMIA|32632|-7.7246752|42.06362249|XINZO DE LIMIA;32
32|XINZO DE LIMIA|32635|-7.7246752|42.06362249|XINZO DE LIMIA;32
32|XINZO DE LIMIA|32636|-7.7246752|42.06362249|XINZO DE LIMIA;32
32|XINZO DE LIMIA|32637|-7.7246752|42.06362249|XINZO DE LIMIA;32
32|XINZO DE LIMIA|32640|-7.7246752|42.06362249|XINZO DE LIMIA;32
32|GOMESENDE|32212|-8.091640217|42.19279759|GOMESENDE;32
32|A GUDIÑA|32456|-7.139000186|42.06063452|A GUDIÑA;32
32|A GUDIÑA|32540|-7.139000186|42.06063452|A GUDIÑA;32
32|A GUDIÑA|32545|-7.139000186|42.06063452|A GUDIÑA;32
32|A GUDIÑA|32546|-7.139000186|42.06063452|A GUDIÑA;32
32|A GUDIÑA|32547|-7.139000186|42.06063452|A GUDIÑA;32
32|O IRIXO|32526|-8.119823347|42.51298288|O IRIXO;32
32|O IRIXO|32530|-8.119823347|42.51298288|O IRIXO;32
32|O IRIXO|32535|-8.119823347|42.51298288|O IRIXO;32
32|O IRIXO|32536|-8.119823347|42.51298288|O IRIXO;32
32|O IRIXO|32537|-8.119823347|42.51298288|O IRIXO;32
32|O IRIXO|32538|-8.119823347|42.51298288|O IRIXO;32
32|O IRIXO|32539|-8.119823347|42.51298288|O IRIXO;32
32|XUNQUEIRA DE AMBÍA|32670|-7.735274608|42.20411096|XUNQUEIRA DE AMBÍA;32
32|XUNQUEIRA DE AMBÍA|32678|-7.735274608|42.20411096|XUNQUEIRA DE AMBÍA;32
32|XUNQUEIRA DE AMBÍA|32679|-7.735274608|42.20411096|XUNQUEIRA DE AMBÍA;32
32|XUNQUEIRA DE ESPADANEDO|32708|-7.629208294|42.31786302|XUNQUEIRA DE ESPADANEDO;32
32|XUNQUEIRA DE ESPADANEDO|32720|-7.629208294|42.31786302|XUNQUEIRA DE ESPADANEDO;32
32|XUNQUEIRA DE ESPADANEDO|32730|-7.629208294|42.31786302|XUNQUEIRA DE ESPADANEDO;32
32|LAROUCO|32357|-7.163275681|42.34673749|LAROUCO;32
32|LAROUCO|32358|-7.163275681|42.34673749|LAROUCO;32
32|LAROUCO|32370|-7.163275681|42.34673749|LAROUCO;32
32|LAROUCO|32371|-7.163275681|42.34673749|LAROUCO;32
32|LAZA|32620|-7.460450936|42.06127325|LAZA;32
32|LAZA|32621|-7.460450936|42.06127325|LAZA;32
32|LAZA|32622|-7.460450936|42.06127325|LAZA;32
32|LAZA|32623|-7.460450936|42.06127325|LAZA;32
32|LEIRO|32420|-8.123763472|42.37103545|LEIRO;32
32|LEIRO|32425|-8.123763472|42.37103545|LEIRO;32
32|LEIRO|32426|-8.123763472|42.37103545|LEIRO;32
32|LEIRO|32427|-8.123763472|42.37103545|LEIRO;32
32|LEIRO|32428|-8.123763472|42.37103545|LEIRO;32
32|LEIRO|32429|-8.123763472|42.37103545|LEIRO;32
32|LOBEIRA|32846|-8.039507767|41.98721623|LOBEIRA;32
32|LOBEIRA|32850|-8.039507767|41.98721623|LOBEIRA;32
32|LOBEIRA|32857|-8.039507767|41.98721623|LOBEIRA;32
32|LOBEIRA|32858|-8.039507767|41.98721623|LOBEIRA;32
32|LOBEIRA|32859|-8.039507767|41.98721623|LOBEIRA;32
32|LOBEIRA|32897|-8.039507767|41.98721623|LOBEIRA;32
32|LOBIOS|32869|-8.083224156|41.90363192|LOBIOS;32
32|LOBIOS|32870|-8.083224156|41.90363192|LOBIOS;32
32|LOBIOS|32879|-8.083224156|41.90363192|LOBIOS;32
32|LOBIOS|32892|-8.083224156|41.90363192|LOBIOS;32
32|LOBIOS|32893|-8.083224156|41.90363192|LOBIOS;32
32|LOBIOS|32894|-8.083224156|41.90363192|LOBIOS;32
32|LOBIOS|32895|-8.083224156|41.90363192|LOBIOS;32
32|MACEDA|32700|-7.650775756|42.26996396|MACEDA;32
32|MACEDA|32703|-7.650775756|42.26996396|MACEDA;32
32|MACEDA|32706|-7.650775756|42.26996396|MACEDA;32
32|MACEDA|32707|-7.650775756|42.26996396|MACEDA;32
32|MACEDA|32708|-7.650775756|42.26996396|MACEDA;32
32|MACEDA|32720|-7.650775756|42.26996396|MACEDA;32
32|MACEDA|32790|-7.650775756|42.26996396|MACEDA;32
32|MANZANEDA|32375|-7.234143092|42.30970282|MANZANEDA;32
32|MANZANEDA|32781|-7.234143092|42.30970282|MANZANEDA;32
32|MANZANEDA|32782|-7.234143092|42.30970282|MANZANEDA;32
32|MANZANEDA|32783|-7.234143092|42.30970282|MANZANEDA;32
32|MANZANEDA|32784|-7.234143092|42.30970282|MANZANEDA;32
32|MANZANEDA|32785|-7.234143092|42.30970282|MANZANEDA;32
