distance|iqid|vqid|maxradius
22.469|Q1026131|Q1013077|30.0
29.88|Q23979187|Q1013077|30.0
23.343|Q1438516|Q1013077|30.0
27.692|Q1599044|Q1013077|30.0
25.165|Q2382877|Q1013077|30.0
22.26|Q11910861|Q1013077|30.0
23.09|Q11910987|Q1013077|30.0
22.272|Q14537697|Q1013077|30.0
23.791|Q17550425|Q1013077|30.0
7.93|Q1026150|Q1013077|30.0
7.463|Q1026151|Q1013077|30.0
12.224|Q1366404|Q1013077|30.0
11.962|Q2098646|Q1013077|30.0
16.132|Q11910845|Q1013077|30.0
2.645|Q17588943|Q1013077|30.0
18.2|Q17588959|Q1013077|30.0
4.115|Q26763688|Q1013077|30.0
13.742|Q66788999|Q1013077|30.0
4.227|Q107290777|Q1013077|30.0
24.603|Q2274420|Q1013077|30.0
24.977|Q2382865|Q1013077|30.0
28.61|Q24024412|Q1013077|30.0
9.662|Q11910826|Q1013077|30.0
22.261|Q11910982|Q1013077|30.0
11.194|Q17588954|Q1013077|30.0
21.046|Q28120163|Q1013077|30.0
18.688|Q28120165|Q1013077|30.0
10.732|Q28120352|Q1013077|30.0
10.531|Q107207834|Q1013077|30.0
3.525|Q5018258|Q1013077|30.0
5.166|Q24024406|Q1013077|30.0
15.721|Q1660108|Q1013077|30.0
18.486|Q2208871|Q1013077|30.0
9.774|Q28120358|Q1013077|30.0
11.113|Q28120359|Q1013077|30.0
14.484|Q28120411|Q1013077|30.0
22.938|Q21470326|Q1013077|30.0
24.043|Q1026149|Q1013077|30.0
14.589|Q28120412|Q1013077|30.0
22.225|Q1026142|Q1013077|30.0
24.052|Q28120243|Q1013077|30.0
25.226|Q28120444|Q1013077|30.0
25.181|Q1740347|Q1013077|50.0
1.48|Q40697|Q1013077|5.0
0.824|Q429431|Q1013077|5.0
0.269|Q618458|Q1013077|5.0
4.907|Q697138|Q1013077|5.0
3.778|Q1026157|Q1013077|5.0
1.61|Q1026160|Q1013077|5.0
4.361|Q2382906|Q1013077|5.0
4.291|Q2389827|Q1013077|5.0
1.078|Q11910852|Q1013077|5.0
0.925|Q11952331|Q1013077|5.0
3.062|Q14205895|Q1013077|5.0
4.995|Q20639449|Q1013077|5.0
4.229|Q23983231|Q1013077|5.0
0.203|Q26778273|Q1013077|5.0
2.542|Q43090502|Q1013077|5.0
3.612|Q43101000|Q1013077|5.0
1.25|Q43101050|Q1013077|5.0
4.228|Q43101188|Q1013077|5.0
4.256|Q43101203|Q1013077|5.0
4.47|Q43101216|Q1013077|5.0
4.525|Q43101228|Q1013077|5.0
4.108|Q43101239|Q1013077|5.0
1.953|Q43101646|Q1013077|5.0
2.843|Q43101658|Q1013077|5.0
2.804|Q43101677|Q1013077|5.0
4.783|Q43101739|Q1013077|5.0
4.969|Q43101748|Q1013077|5.0
3.103|Q43101811|Q1013077|5.0
4.12|Q43101820|Q1013077|5.0
4.973|Q43101908|Q1013077|5.0
4.258|Q43104923|Q1013077|5.0
4.051|Q43104935|Q1013077|5.0
4.956|Q43105237|Q1013077|5.0
2.845|Q43142137|Q1013077|5.0
4.09|Q43142147|Q1013077|5.0
4.26|Q43142170|Q1013077|5.0
3.822|Q43142401|Q1013077|5.0
3.674|Q66986881|Q1013077|5.0
1.19|Q67155388|Q1013077|5.0
3.45|Q80089594|Q1013077|5.0
0.225|Q85806675|Q1013077|5.0
0.712|Q87761477|Q1013077|5.0
0.454|Q107295132|Q1013077|5.0
0.855|Q111291607|Q1013077|5.0
4.906|Q111353198|Q1013077|5.0
0.326|Q111353365|Q1013077|5.0
0.723|Q111353367|Q1013077|5.0
3.761|Q111353381|Q1013077|5.0
0.576|Q111389729|Q1013077|5.0
0.132|Q111389730|Q1013077|5.0
1.505|Q1651684|Q1014717|5.0
2.066|Q1908322|Q1014717|5.0
4.167|Q23991156|Q1014717|5.0
4.393|Q23991528|Q1014717|5.0
2.075|Q24012140|Q1014717|5.0
1.568|Q24013889|Q1014717|5.0
2.021|Q106594301|Q1014717|5.0
2.019|Q106594302|Q1014717|5.0
1.908|Q106594303|Q1014717|5.0
2.052|Q106594304|Q1014717|5.0
1.406|Q106594305|Q1014717|5.0
26.074|Q5763151|Q1014709|30.0
26.358|Q23980384|Q1014709|30.0
25.246|Q23988163|Q1014709|30.0
26.587|Q6117381|Q1014709|30.0
8.092|Q23979361|Q1014709|30.0
5.925|Q23982275|Q1014709|30.0
14.675|Q23982328|Q1014709|30.0
16.828|Q23982715|Q1014709|30.0
21.364|Q23983004|Q1014709|30.0
19.89|Q23984261|Q1014709|30.0
15.119|Q23985097|Q1014709|30.0
18.612|Q23986061|Q1014709|30.0
5.569|Q23987611|Q1014709|30.0
10.293|Q23987827|Q1014709|30.0
29.541|Q23988050|Q1014709|30.0
25.002|Q5406247|Q1014709|30.0
29.75|Q5737999|Q1014709|30.0
25.151|Q5962828|Q1014709|30.0
22.432|Q23978848|Q1014709|30.0
22.764|Q23979158|Q1014709|30.0
27.721|Q23979854|Q1014709|30.0
20.931|Q23982749|Q1014709|30.0
27.74|Q23983071|Q1014709|30.0
17.539|Q23983100|Q1014709|30.0
23.271|Q23984241|Q1014709|30.0
20.068|Q23984407|Q1014709|30.0
23.777|Q23985078|Q1014709|30.0
27.989|Q23986463|Q1014709|30.0
17.981|Q23990981|Q1014709|30.0
23.4|Q18617|Q1014709|30.0
25.954|Q4063674|Q1014709|30.0
15.86|Q6095574|Q1014709|30.0
23.117|Q7386192|Q1014709|30.0
0.123|Q23986947|Q1014709|5.0
4.122|Q24012558|Q1014709|5.0
0.561|Q24023637|Q1014709|5.0
0.294|Q24024629|Q1014709|5.0
4.378|Q43149392|Q1014709|5.0
4.378|Q43149404|Q1014709|5.0
4.378|Q43149412|Q1014709|5.0
4.077|Q85808559|Q1014709|5.0
0.807|Q85808829|Q1014709|5.0
0.019|Q85808833|Q1014709|5.0
1.377|Q87762224|Q1014709|5.0
4.197|Q101998877|Q1014709|5.0
4.901|Q107738424|Q1014709|5.0
4.33|Q305593|Q1014709|5.0
0.674|Q478498|Q1014709|5.0
2.883|Q808818|Q1014709|5.0
0.0|Q1014709|Q1014709|5.0
0.905|Q5846050|Q1014709|5.0
4.523|Q6091309|Q1014709|5.0
2.997|Q23983263|Q1014709|5.0
3.305|Q23984940|Q1014709|5.0
28.736|Q8538065|Q101360014|30.0
22.645|Q12254658|Q101360014|30.0
24.711|Q23992085|Q101360014|30.0
28.815|Q23992445|Q101360014|30.0
23.796|Q112784955|Q101360014|30.0
26.253|Q112785025|Q101360014|30.0
29.526|Q112785149|Q101360014|30.0
23.351|Q112786619|Q101360014|30.0
26.147|Q12253022|Q101360014|30.0
26.756|Q12253185|Q101360014|30.0
27.063|Q12254240|Q101360014|30.0
27.759|Q12256118|Q101360014|30.0
26.642|Q12256765|Q101360014|30.0
26.018|Q12259530|Q101360014|30.0
26.017|Q12259687|Q101360014|30.0
25.994|Q12267540|Q101360014|30.0
26.973|Q23999177|Q101360014|30.0
28.279|Q66613680|Q101360014|30.0
29.57|Q112779797|Q101360014|30.0
27.744|Q112783693|Q101360014|30.0
29.484|Q112784932|Q101360014|30.0
29.739|Q112788596|Q101360014|30.0
26.915|Q56664392|Q101360014|30.0
20.915|Q66619035|Q101360014|30.0
21.719|Q112787313|Q101360014|30.0
16.477|Q112788689|Q101360014|30.0
22.793|Q6073906|Q101360014|30.0
20.858|Q112786001|Q101360014|30.0
13.281|Q12261896|Q101360014|30.0
10.494|Q12256723|Q101360014|30.0
12.494|Q112786485|Q101360014|30.0
7.269|Q112788878|Q101360014|30.0
24.152|Q12254693|Q101360014|30.0
24.894|Q12259763|Q101360014|30.0
17.99|Q12252983|Q101360014|30.0
17.582|Q12256388|Q101360014|30.0
16.247|Q12256757|Q101360014|30.0
17.674|Q12257194|Q101360014|30.0
17.507|Q12265453|Q101360014|30.0
17.087|Q12265811|Q101360014|30.0
18.812|Q12267079|Q101360014|30.0
11.755|Q12269387|Q101360014|30.0
16.28|Q24003626|Q101360014|30.0
16.521|Q108790172|Q101360014|30.0
11.743|Q112789247|Q101360014|30.0
9.796|Q5816898|Q101360014|30.0
10.688|Q23992577|Q101360014|30.0
14.811|Q56822896|Q101360014|30.0
9.648|Q112783088|Q101360014|30.0
10.088|Q112788991|Q101360014|30.0
21.666|Q3756086|Q101360014|30.0
16.888|Q12253242|Q101360014|30.0
19.525|Q12253378|Q101360014|30.0
18.796|Q12257502|Q101360014|30.0
19.271|Q12259417|Q101360014|30.0
21.68|Q12259493|Q101360014|30.0
24.402|Q12262813|Q101360014|30.0
26.504|Q12266918|Q101360014|30.0
19.188|Q12267122|Q101360014|30.0
24.138|Q12268608|Q101360014|30.0
26.359|Q23992414|Q101360014|30.0
19.097|Q23992578|Q101360014|30.0
4.099|Q112783072|Q101360014|30.0
6.487|Q112783691|Q101360014|30.0
24.447|Q112783972|Q101360014|30.0
19.165|Q112784747|Q101360014|30.0
16.762|Q112785007|Q101360014|30.0
5.386|Q112786723|Q101360014|30.0
5.913|Q112787093|Q101360014|30.0
27.145|Q112787619|Q101360014|30.0
23.324|Q12993259|Q101360014|30.0
23.369|Q24003734|Q101360014|30.0
22.208|Q24003735|Q101360014|30.0
29.862|Q112780583|Q101360014|30.0
27.198|Q112784142|Q101360014|30.0
27.866|Q112784335|Q101360014|30.0
22.026|Q112788505|Q101360014|30.0
27.777|Q112789089|Q101360014|30.0
26.335|Q112789116|Q101360014|30.0
26.522|Q112789166|Q101360014|30.0
29.77|Q112789354|Q101360014|30.0
19.315|Q5554699|Q101360014|30.0
24.008|Q6022395|Q101360014|30.0
23.989|Q12252989|Q101360014|30.0
23.82|Q12255119|Q101360014|30.0
25.652|Q12256527|Q101360014|30.0
25.779|Q12261928|Q101360014|30.0
18.465|Q12268435|Q101360014|30.0
13.39|Q23993207|Q101360014|30.0
25.202|Q56670621|Q101360014|30.0
23.915|Q66750341|Q101360014|30.0
22.148|Q112782872|Q101360014|30.0
13.705|Q112784213|Q101360014|30.0
26.283|Q112785552|Q101360014|30.0
24.498|Q112787334|Q101360014|30.0
20.512|Q112788930|Q101360014|30.0
29.698|Q95630138|Q101360014|30.0
28.877|Q95615036|Q101360014|30.0
23.406|Q95615362|Q101360014|30.0
27.782|Q95630172|Q101360014|30.0
29.373|Q95613055|Q101360014|30.0
29.388|Q95613095|Q101360014|30.0
22.898|Q95620876|Q101360014|30.0
26.034|Q95613050|Q101360014|30.0
17.501|Q95622076|Q101360014|30.0
11.988|Q95629259|Q101360014|30.0
12.64|Q95629270|Q101360014|30.0
13.472|Q95629352|Q101360014|30.0
26.18|Q95629554|Q101360014|30.0
13.351|Q95629876|Q101360014|30.0
24.882|Q95610771|Q101360014|30.0
20.739|Q95613642|Q101360014|30.0
21.561|Q95618259|Q101360014|30.0
17.815|Q95618783|Q101360014|30.0
22.083|Q95618953|Q101360014|30.0
23.822|Q95629071|Q101360014|30.0
24.529|Q95630065|Q101360014|30.0
3.334|Q95610231|Q101360014|30.0
20.262|Q95613702|Q101360014|30.0
3.78|Q95615030|Q101360014|30.0
9.105|Q95617868|Q101360014|30.0
7.036|Q95618120|Q101360014|30.0
9.993|Q95629300|Q101360014|30.0
9.501|Q95629375|Q101360014|30.0
5.385|Q95629482|Q101360014|30.0
20.005|Q95629814|Q101360014|30.0
23.26|Q95630071|Q101360014|30.0
8.489|Q95630219|Q101360014|30.0
10.567|Q12266608|Q101360014|30.0
7.384|Q12266636|Q101360014|30.0
9.608|Q95610235|Q101360014|30.0
19.016|Q95611096|Q101360014|30.0
18.625|Q95611675|Q101360014|30.0
23.831|Q95613634|Q101360014|30.0
19.013|Q95613923|Q101360014|30.0
22.737|Q95615146|Q101360014|30.0
26.588|Q95615227|Q101360014|30.0
13.169|Q95619545|Q101360014|30.0
9.471|Q95621732|Q101360014|30.0
22.343|Q95622374|Q101360014|30.0
22.901|Q95629304|Q101360014|30.0
11.828|Q95629319|Q101360014|30.0
9.092|Q95629354|Q101360014|30.0
21.927|Q95629358|Q101360014|30.0
10.567|Q95629489|Q101360014|30.0
25.886|Q95629559|Q101360014|30.0
18.263|Q95629585|Q101360014|30.0
19.243|Q95629639|Q101360014|30.0
15.537|Q95629720|Q101360014|30.0
23.709|Q95630372|Q101360014|30.0
23.692|Q112246364|Q101360014|30.0
6.428|Q95621176|Q101360014|30.0
26.172|Q95622145|Q101360014|30.0
26.476|Q95622490|Q101360014|30.0
23.112|Q95629680|Q101360014|30.0
28.078|Q95630067|Q101360014|30.0
20.14|Q95630267|Q101360014|30.0
20.545|Q95610429|Q101360014|30.0
26.313|Q95616521|Q101360014|30.0
26.155|Q95618198|Q101360014|30.0
15.893|Q95619573|Q101360014|30.0
18.718|Q95622283|Q101360014|30.0
21.577|Q95629305|Q101360014|30.0
18.061|Q95629337|Q101360014|30.0
18.718|Q95629365|Q101360014|30.0
16.324|Q12268494|Q101360014|30.0
19.256|Q95611381|Q101360014|30.0
20.927|Q95621482|Q101360014|30.0
15.808|Q95629267|Q101360014|30.0
15.099|Q95629373|Q101360014|30.0
22.385|Q95629939|Q101360014|30.0
25.68|Q95622600|Q101360014|30.0
28.454|Q95629293|Q101360014|30.0
24.096|Q95629295|Q101360014|30.0
23.825|Q95629317|Q101360014|30.0
27.891|Q95629355|Q101360014|30.0
28.132|Q95629553|Q101360014|30.0
25.995|Q3575478|Q101360014|30.0
29.699|Q21437923|Q101360014|30.0
29.53|Q95611296|Q101360014|30.0
28.889|Q95615106|Q101360014|30.0
28.996|Q95621150|Q101360014|30.0
27.833|Q95628829|Q101360014|30.0
27.789|Q95629333|Q101360014|30.0
25.486|Q95629401|Q101360014|30.0
28.111|Q95629924|Q101360014|30.0
25.583|Q18747651|Q101360014|30.0
28.918|Q26207129|Q101360014|30.0
27.503|Q95613271|Q101360014|30.0
28.365|Q95618036|Q101360014|30.0
26.245|Q95618786|Q101360014|30.0
27.702|Q95622286|Q101360014|30.0
27.773|Q95629316|Q101360014|30.0
29.704|Q95629350|Q101360014|30.0
29.468|Q95629360|Q101360014|30.0
27.651|Q95629368|Q101360014|30.0
25.583|Q95629914|Q101360014|30.0
27.17|Q95629964|Q101360014|30.0
17.2|Q3755920|Q101360014|30.0
19.437|Q3756028|Q101360014|30.0
13.097|Q9287370|Q101360014|30.0
17.2|Q95615682|Q101360014|30.0
15.033|Q95621011|Q101360014|30.0
13.223|Q95629263|Q101360014|30.0
13.522|Q95629266|Q101360014|30.0
19.437|Q95629466|Q101360014|30.0
20.266|Q21094945|Q101360014|30.0
16.03|Q61069991|Q101360014|30.0
22.189|Q2887569|Q101360014|30.0
4.733|Q206308|Q101360014|5.0
4.63|Q959913|Q101360014|5.0
1.14|Q1753001|Q101360014|5.0
4.428|Q1763735|Q101360014|5.0
0.758|Q3572114|Q101360014|5.0
3.139|Q12253934|Q101360014|5.0
4.841|Q12255186|Q101360014|5.0
4.465|Q12257295|Q101360014|5.0
2.489|Q12258214|Q101360014|5.0
0.194|Q12258531|Q101360014|5.0
1.134|Q12258689|Q101360014|5.0
3.857|Q12259793|Q101360014|5.0
4.503|Q12262242|Q101360014|5.0
4.582|Q12263294|Q101360014|5.0
3.342|Q12263967|Q101360014|5.0
4.488|Q12267104|Q101360014|5.0
4.802|Q20492173|Q101360014|5.0
0.678|Q20492426|Q101360014|5.0
4.686|Q20492791|Q101360014|5.0
4.753|Q24012476|Q101360014|5.0
0.924|Q30740743|Q101360014|5.0
4.224|Q52860961|Q101360014|5.0
4.842|Q52863665|Q101360014|5.0
4.777|Q66065252|Q101360014|5.0
4.667|Q66065255|Q101360014|5.0
4.651|Q66065258|Q101360014|5.0
4.214|Q66122666|Q101360014|5.0
4.151|Q66123026|Q101360014|5.0
4.255|Q66123029|Q101360014|5.0
3.448|Q66123036|Q101360014|5.0
0.0|Q101360014|Q101360014|5.0
22.674|Q6409426|Q1015117|30.0
20.555|Q6022380|Q1015117|30.0
21.287|Q3751086|Q1015117|30.0
21.04|Q5406836|Q1015117|30.0
20.326|Q8538787|Q1015117|30.0
20.401|Q106857396|Q1015117|30.0
12.06|Q23979239|Q1015117|30.0
19.527|Q23978901|Q1015117|30.0
26.946|Q23986903|Q1015117|30.0
10.984|Q23988063|Q1015117|30.0
23.0|Q23988172|Q1015117|30.0
17.871|Q106857280|Q1015117|30.0
22.659|Q1983409|Q1015117|30.0
7.72|Q5474390|Q1015117|30.0
8.88|Q6128025|Q1015117|30.0
29.364|Q23982482|Q1015117|30.0
29.064|Q23987535|Q1015117|30.0
15.127|Q2945669|Q1015117|30.0
18.917|Q23986150|Q1015117|30.0
21.755|Q23986204|Q1015117|30.0
22.904|Q82529142|Q1015117|30.0
29.09|Q6078759|Q1015117|30.0
25.39|Q6079134|Q1015117|30.0
28.082|Q6079251|Q1015117|30.0
24.102|Q5845643|Q1015117|30.0
21.234|Q6078775|Q1015117|30.0
21.603|Q6078811|Q1015117|30.0
21.901|Q106863668|Q1015117|30.0
20.818|Q2837655|Q1015117|30.0
20.822|Q2919773|Q1015117|30.0
20.866|Q5723875|Q1015117|30.0
21.258|Q6078718|Q1015117|30.0
21.36|Q6079279|Q1015117|30.0
20.859|Q24024489|Q1015117|30.0
20.874|Q24024491|Q1015117|30.0
20.904|Q24024493|Q1015117|30.0
20.967|Q106863535|Q1015117|30.0
21.432|Q6078768|Q1015117|30.0
23.158|Q6079040|Q1015117|30.0
28.599|Q6079043|Q1015117|30.0
21.416|Q6079090|Q1015117|30.0
23.151|Q11103602|Q1015117|30.0
21.394|Q24023162|Q1015117|30.0
21.883|Q24023164|Q1015117|30.0
28.66|Q24023542|Q1015117|30.0
24.497|Q24024490|Q1015117|30.0
23.513|Q17973|Q1015117|30.0
28.617|Q17956|Q1015117|30.0
29.204|Q6114937|Q1015117|30.0
28.526|Q23978707|Q1015117|30.0
21.676|Q969308|Q1015117|30.0
21.68|Q1368396|Q1015117|30.0
21.821|Q4155876|Q1015117|30.0
21.8|Q6033729|Q1015117|30.0
21.562|Q6034480|Q1015117|30.0
24.604|Q6033164|Q1015117|30.0
24.651|Q20016787|Q1015117|30.0
22.694|Q3664802|Q1015117|30.0
22.692|Q18170768|Q1015117|30.0
21.85|Q5043601|Q1015117|30.0
21.685|Q6034512|Q1015117|30.0
21.313|Q1049197|Q1015117|30.0
21.402|Q11681997|Q1015117|30.0
21.551|Q97633601|Q1015117|30.0
21.393|Q5761169|Q1015117|30.0
20.789|Q5761603|Q1015117|30.0
21.309|Q12184921|Q1015117|30.0
21.113|Q97633196|Q1015117|30.0
23.211|Q6033258|Q1015117|30.0
23.257|Q6058135|Q1015117|30.0
23.205|Q97633718|Q1015117|30.0
23.45|Q97634648|Q1015117|30.0
19.354|Q107456422|Q1015117|30.0
0.08|Q107456427|Q1015117|30.0
25.723|Q107050932|Q1015117|30.0
8.435|Q2307815|Q1015117|50.0
0.0|Q1015117|Q1015117|5.0
3.946|Q1630306|Q1015117|5.0
0.401|Q5836461|Q1015117|5.0
4.732|Q6073999|Q1015117|5.0
0.061|Q23986988|Q1015117|5.0
4.059|Q24012576|Q1015117|5.0
0.005|Q85684749|Q1015117|5.0
3.965|Q97633154|Q1015117|5.0
3.969|Q97633155|Q1015117|5.0
0.23|Q99764904|Q1015117|5.0
4.593|Q108337223|Q1015117|5.0
4.046|Q110018394|Q1015117|5.0
0.056|Q110020885|Q1015117|5.0
28.268|Q27863887|Q1016225|30.0
18.966|Q5650198|Q1016225|30.0
18.964|Q5656803|Q1016225|30.0
15.876|Q6073918|Q1016225|30.0
21.435|Q6075100|Q1016225|30.0
19.433|Q23992312|Q1016225|30.0
27.518|Q23999696|Q1016225|30.0
17.881|Q110830218|Q1016225|30.0
12.989|Q3751950|Q1016225|30.0
25.267|Q5645186|Q1016225|30.0
17.577|Q5651393|Q1016225|30.0
27.396|Q5745684|Q1016225|30.0
18.284|Q6073921|Q1016225|30.0
27.497|Q6075028|Q1016225|30.0
20.231|Q6075094|Q1016225|30.0
11.168|Q23992505|Q1016225|30.0
24.609|Q23993070|Q1016225|30.0
12.109|Q6114858|Q1016225|30.0
17.889|Q6115277|Q1016225|30.0
26.255|Q6115337|Q1016225|30.0
20.391|Q6115719|Q1016225|30.0
0.0|Q155676|Q1016225|5.0
4.672|Q655622|Q1016225|5.0
0.0|Q1016225|Q1016225|5.0
3.313|Q1772196|Q1016225|5.0
0.395|Q1989399|Q1016225|5.0
2.783|Q4871152|Q1016225|5.0
4.665|Q6101665|Q1016225|5.0
0.108|Q6154718|Q1016225|5.0
0.0|Q16605185|Q1016225|5.0
1.901|Q23992524|Q1016225|5.0
2.659|Q23993698|Q1016225|5.0
0.0|Q43079320|Q1016225|5.0
1.656|Q101094210|Q1016225|5.0
4.572|Q104848941|Q1016225|5.0
2.842|Q106231640|Q1016225|5.0
0.076|Q109996839|Q1016225|5.0
3.029|Q110021466|Q1016225|5.0
26.536|Q648438|Q1016611|30.0
27.372|Q23979327|Q1016611|30.0
24.649|Q11701303|Q1016611|30.0
28.555|Q24003760|Q1016611|30.0
10.131|Q23985044|Q1016611|30.0
24.971|Q23986291|Q1016611|30.0
28.196|Q23987818|Q1016611|30.0
8.368|Q1366396|Q1016611|30.0
3.861|Q5837357|Q1016611|30.0
4.642|Q6078128|Q1016611|30.0
5.477|Q6151575|Q1016611|30.0
3.73|Q8255025|Q1016611|30.0
9.217|Q8255995|Q1016611|30.0
3.442|Q9072422|Q1016611|30.0
3.208|Q11941951|Q1016611|30.0
8.419|Q24024905|Q1016611|30.0
9.292|Q28119863|Q1016611|30.0
3.63|Q28120237|Q1016611|30.0
7.428|Q28120240|Q1016611|30.0
3.927|Q28120249|Q1016611|30.0
2.061|Q28120252|Q1016611|30.0
6.167|Q28120254|Q1016611|30.0
15.573|Q28119854|Q1016611|30.0
15.434|Q28119856|Q1016611|30.0
9.537|Q28120235|Q1016611|30.0
3.503|Q28120238|Q1016611|30.0
23.697|Q28120140|Q1016611|30.0
19.014|Q23986172|Q1016611|30.0
17.313|Q28119852|Q1016611|30.0
21.27|Q28119486|Q1016611|30.0
20.538|Q28119487|Q1016611|30.0
21.315|Q28119858|Q1016611|30.0
23.655|Q28120139|Q1016611|30.0
28.595|Q5739586|Q1016611|30.0
21.321|Q28120182|Q1016611|30.0
22.831|Q24023378|Q1016611|30.0
24.353|Q28120141|Q1016611|30.0
15.11|Q28119853|Q1016611|30.0
28.976|Q28120174|Q1016611|30.0
27.894|Q28120176|Q1016611|30.0
24.934|Q4886156|Q1016611|30.0
27.79|Q18008076|Q1016611|30.0
24.966|Q24023358|Q1016611|30.0
27.876|Q1026136|Q1016611|30.0
29.132|Q1026167|Q1016611|30.0
27.148|Q1850763|Q1016611|30.0
19.92|Q4890409|Q1016611|30.0
5.109|Q6126237|Q1016611|30.0
20.213|Q11919678|Q1016611|30.0
20.553|Q11941989|Q1016611|30.0
19.959|Q17601477|Q1016611|30.0
3.772|Q24024888|Q1016611|30.0
4.621|Q24024890|Q1016611|30.0
21.949|Q28119511|Q1016611|30.0
28.484|Q28120175|Q1016611|30.0
6.4|Q2098650|Q1016611|30.0
6.14|Q5551579|Q1016611|30.0
4.253|Q5739573|Q1016611|30.0
8.368|Q5836134|Q1016611|30.0
9.763|Q6116394|Q1016611|30.0
3.286|Q6126234|Q1016611|30.0
15.546|Q9060743|Q1016611|30.0
16.022|Q18005796|Q1016611|30.0
19.717|Q18005797|Q1016611|30.0
17.604|Q24023380|Q1016611|30.0
3.322|Q24024904|Q1016611|30.0
23.154|Q28120177|Q1016611|30.0
23.706|Q28120178|Q1016611|30.0
22.326|Q28120180|Q1016611|30.0
21.602|Q28120181|Q1016611|30.0
20.431|Q28120183|Q1016611|30.0
22.203|Q5650763|Q1016611|30.0
23.529|Q7910852|Q1016611|30.0
10.752|Q111652090|Q1016611|30.0
22.553|Q11938064|Q1016611|30.0
10.505|Q2274441|Q1016611|50.0
24.864|Q5739614|Q1016611|50.0
1.91|Q52626|Q1016611|5.0
2.984|Q366618|Q1016611|5.0
3.136|Q478164|Q1016611|5.0
2.535|Q662752|Q1016611|5.0
0.0|Q1016611|Q1016611|5.0
1.91|Q1128605|Q1016611|5.0
2.422|Q1369748|Q1016611|5.0
1.91|Q4871030|Q1016611|5.0
2.514|Q5396621|Q1016611|5.0
3.672|Q5741667|Q1016611|5.0
2.678|Q5848832|Q1016611|5.0
3.505|Q6055419|Q1016611|5.0
3.565|Q11911686|Q1016611|5.0
2.816|Q11942477|Q1016611|5.0
2.744|Q11948252|Q1016611|5.0
0.743|Q11949489|Q1016611|5.0
3.854|Q11949491|Q1016611|5.0
0.118|Q16184582|Q1016611|5.0
0.064|Q17043807|Q1016611|5.0
2.588|Q17602080|Q1016611|5.0
0.071|Q17602089|Q1016611|5.0
4.134|Q23982456|Q1016611|5.0
4.531|Q23982964|Q1016611|5.0
4.266|Q23988970|Q1016611|5.0
3.386|Q24021194|Q1016611|5.0
3.529|Q28374781|Q1016611|5.0
2.97|Q31916364|Q1016611|5.0
3.572|Q43128321|Q1016611|5.0
3.59|Q43128344|Q1016611|5.0
2.811|Q43142882|Q1016611|5.0
4.088|Q43142898|Q1016611|5.0
4.31|Q43142910|Q1016611|5.0
2.361|Q43170098|Q1016611|5.0
2.588|Q85806618|Q1016611|5.0
0.041|Q85806622|Q1016611|5.0
0.523|Q87761476|Q1016611|5.0
0.264|Q111291635|Q1016611|5.0
0.37|Q111353296|Q1016611|5.0
2.567|Q111353363|Q1016611|5.0
2.986|Q111652153|Q1016611|5.0
4.086|Q113082000|Q1016611|5.0
20.794|Q6115822|Q1020397|30.0
4.286|Q646682|Q1020397|5.0
3.065|Q783867|Q1020397|5.0
0.0|Q1020397|Q1020397|5.0
4.157|Q2314270|Q1020397|5.0
2.933|Q5671976|Q1020397|5.0
4.882|Q5845688|Q1020397|5.0
4.076|Q6162613|Q1020397|5.0
2.153|Q23991392|Q1020397|5.0
2.12|Q23993366|Q1020397|5.0
4.218|Q23993751|Q1020397|5.0
4.123|Q23995516|Q1020397|5.0
2.903|Q24001083|Q1020397|5.0
0.092|Q24012135|Q1020397|5.0
0.031|Q43145463|Q1020397|5.0
4.268|Q52860232|Q1020397|5.0
3.626|Q62127791|Q1020397|5.0
3.0|Q612880|Q1020421|5.0
0.0|Q1020421|Q1020421|5.0
2.155|Q1421503|Q1020421|5.0
0.202|Q23992632|Q1020421|5.0
4.193|Q25412686|Q1020421|5.0
4.77|Q26279046|Q1020421|5.0
4.647|Q106612942|Q1020421|5.0
0.024|Q106632478|Q1020421|5.0
1.882|Q106632479|Q1020421|5.0
2.063|Q106634515|Q1020421|5.0
2.958|Q106634540|Q1020421|5.0
0.025|Q106634564|Q1020421|5.0
2.936|Q106635144|Q1020421|5.0
3.051|Q106635216|Q1020421|5.0
21.069|Q1520376|Q1018048|30.0
22.472|Q3331402|Q1018048|30.0
21.747|Q5556535|Q1018048|30.0
21.84|Q6041417|Q1018048|30.0
22.451|Q6074966|Q1018048|30.0
22.402|Q6074969|Q1018048|30.0
22.534|Q6074971|Q1018048|30.0
23.765|Q6075005|Q1018048|30.0
24.624|Q6075087|Q1018048|30.0
25.025|Q6075106|Q1018048|30.0
20.449|Q6075124|Q1018048|30.0
22.849|Q6150053|Q1018048|30.0
22.554|Q6150071|Q1018048|30.0
23.31|Q6150682|Q1018048|30.0
22.713|Q8538483|Q1018048|30.0
22.772|Q8538488|Q1018048|30.0
22.92|Q8538497|Q1018048|30.0
21.008|Q9034769|Q1018048|30.0
22.316|Q10972420|Q1018048|30.0
11.827|Q110271572|Q1018048|30.0
24.197|Q110856378|Q1018048|30.0
23.31|Q111313631|Q1018048|30.0
21.65|Q112667129|Q1018048|30.0
23.24|Q2636482|Q1018048|30.0
23.835|Q5196829|Q1018048|30.0
24.742|Q5660424|Q1018048|30.0
